"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-21","0.00","0.0","0.0",,"50","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-22","0.03","0.0","0.0",,"48","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-23","0.00","0.0","0.0",,"60","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-24","0.13","0.0","0.0",,"56","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-25","0.00","0.0","0.0",,"62","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-26","0.01","0.0","0.0",,"58","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-27","0.21","0.0","0.0",,"46","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-28","0.00","0.0","0.0",,"44","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-29","0.00","0.0","0.0",,"46","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-30","0.00","0.0","0.0",,"47","27"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1971-12-31","0.00","0.0","0.0",,"50","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-01","0.00","0.0","0.0",,"54","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-02","0.00","0.0","0.0",,"57","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-03","0.00","0.0","0.0",,"48","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-04","0.00","0.0","0.0",,"40","21"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-05","0.00","0.0","0.0",,"46","18"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-06","0.00","0.0","0.0",,"54","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-07","0.00","0.0","0.0",,"51","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-08","0.00","0.0","0.0",,"55","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-09","0.00","0.0","0.0",,"56","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-10","0.00","0.0","0.0",,"55","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-11","0.00","0.0","0.0",,"58","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-12","0.00","0.0","0.0",,"60","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-13","0.00","0.0","0.0",,"62","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-14","0.00","0.0","0.0",,"61","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-15","0.00","0.0","0.0",,"60","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-16","0.00","0.0","0.0",,"60","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-17","0.00","0.0","0.0",,"58","28"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-18","0.00","0.0","0.0",,"59","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-19","0.00","0.0","0.0",,"58","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-20","0.00","0.0","0.0",,"60","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-21","0.00","0.0","0.0",,"55","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-22","0.00","0.0","0.0",,"53","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-23","0.00","0.0","0.0",,"60","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-24","0.00","0.0","0.0",,"54","29"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-25","0.00","0.0","0.0",,"50","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-26","0.00","0.0","0.0",,"54","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-27","0.00","0.0","0.0",,"52","31"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-28","0.00","0.0","0.0",,"52","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-29","0.00","0.0","0.0",,"53","27"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-30","0.00","0.0","0.0",,"50","30"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-01-31","0.00","0.0","0.0",,"51","20"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-01","0.00","0.0","0.0",,"53","27"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-02","0.00","0.0","0.0",,"45","23"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-03","0.00","0.0","0.0",,"50","19"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-04","0.00","0.0","0.0",,"54","23"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-05","0.00","0.0","0.0",,"62","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-06","0.00","0.0","0.0",,"61","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-07","0.00","0.0","0.0",,"63","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-08","0.00","0.0","0.0",,"60","35"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-09","0.00","0.0","0.0",,"61","36"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-10","0.00","0.0","0.0",,"58","34"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-11","0.00","0.0","0.0",,"59","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-12","0.00","0.0","0.0",,"64","26"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-13","0.00","0.0","0.0",,"67","33"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-14","0.00","0.0","0.0",,"66","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-15","0.00","0.0","0.0",,"67","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-16","0.00","0.0","0.0",,"71","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-17","0.00","0.0","0.0",,"72","37"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-18","0.00","0.0","0.0",,"70","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-19","0.00","0.0","0.0",,"77","46"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-20","0.00","0.0","0.0",,"78","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-21","0.00","0.0","0.0",,"77","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-22","0.00","0.0","0.0",,"74","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-23","0.00","0.0","0.0",,"71","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-24","0.00","0.0","0.0",,"67","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-25","0.00","0.0","0.0",,"71","40"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-26","0.00","0.0","0.0",,"71","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-27","0.00","0.0","0.0",,"78","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-28","0.00","0.0","0.0",,"82","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-02-29","0.00","0.0","0.0",,"76","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-01","0.00","0.0","0.0",,"65","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-02","0.00","0.0","0.0",,"76","42"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-03","0.00","0.0","0.0",,"85","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-04","0.00","0.0","0.0",,"84","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-05","0.00","0.0","0.0",,"84","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-06","0.00","0.0","0.0",,"85","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-07","0.00","0.0","0.0",,"84","53"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-08","0.00","0.0","0.0",,"84","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-09","0.00","0.0","0.0",,"86","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-10","0.00","0.0","0.0",,"89","53"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-11","0.00","0.0","0.0",,"84","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-12","0.00","0.0","0.0",,"83","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-13","0.00","0.0","0.0",,"79","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-14","0.00","0.0","0.0",,"82","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-15","0.00","0.0","0.0",,"80","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-16","0.00","0.0","0.0",,"81","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-17","0.00","0.0","0.0",,"85","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-18","0.00","0.0","0.0",,"88","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-19","0.00","0.0","0.0",,"80","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-20","0.00","0.0","0.0",,"82","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-21","0.00","0.0","0.0",,"87","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-22","0.00","0.0","0.0",,"84","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-23","0.00","0.0","0.0",,"73","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-24","0.00","0.0","0.0",,"77","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-25","0.00","0.0","0.0",,"83","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-26","0.00","0.0","0.0",,"67","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-27","0.00","0.0","0.0",,"60","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-28","0.00","0.0","0.0",,"61","32"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-29","0.00","0.0","0.0",,"64","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-30","0.00","0.0","0.0",,"66","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-03-31","0.00","0.0","0.0",,"74","39"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-01","0.00","0.0","0.0",,"82","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-02","0.00","0.0","0.0",,"83","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-03","0.00","0.0","0.0",,"85","52"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-04","0.00","0.0","0.0",,"87","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-05","0.00","0.0","0.0",,"88","63"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-06","0.00","0.0","0.0",,"82","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-07","0.00","0.0","0.0",,"82","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-08","0.00","0.0","0.0",,"87","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-09","0.00","0.0","0.0",,"88","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-10","0.00","0.0","0.0",,"80","61"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-11","0.00","0.0","0.0",,"72","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-12","0.00","0.0","0.0",,"72","53"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-13","0.02","0.0","0.0",,"58","41"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-14","0.00","0.0","0.0",,"72","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-15","0.00","0.0","0.0",,"75","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-16","0.00","0.0","0.0",,"84","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-17","0.00","0.0","0.0",,"78","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-18","0.05","0.0","0.0",,"61","45"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-19","0.00","0.0","0.0",,"60","44"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-20","0.00","0.0","0.0",,"72","38"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-21","0.00","0.0","0.0",,"82","43"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-22","0.00","0.0","0.0",,"84","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-23","0.00","0.0","0.0",,"88","50"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-24","0.00","0.0","0.0",,"85","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-25","0.00","0.0","0.0",,"77","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-26","0.00","0.0","0.0",,"75","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-27","0.00","0.0","0.0",,"79","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-28","0.00","0.0","0.0",,"89","48"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-29","0.00","0.0","0.0",,"88","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-04-30","0.00","0.0","0.0",,"78","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-01","0.00","0.0","0.0",,"85","49"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-02","0.00","0.0","0.0",,"90","55"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-03","0.00","0.0","0.0",,"93","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-04","0.00","0.0","0.0",,"92","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-05","0.00","0.0","0.0",,"90","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-06","0.00","0.0","0.0",,"89","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-07","0.00","0.0","0.0",,"86","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-08","0.00","0.0","0.0",,"86","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-09","0.00","0.0","0.0",,"84","63"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-10","0.00","0.0","0.0",,"85","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-11","0.00","0.0","0.0",,"87","53"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-12","0.00","0.0","0.0",,"91","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-13","0.00","0.0","0.0",,"89","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-14","0.00","0.0","0.0",,"92","55"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-15","0.00","0.0","0.0",,"96","58"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-16","0.00","0.0","0.0",,"97","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-17","0.00","0.0","0.0",,"90","64"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-18","0.00","0.0","0.0",,"86","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-19","0.00","0.0","0.0",,"78","57"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-20","0.02","0.0","0.0",,"72","51"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-21","0.00","0.0","0.0",,"77","47"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-22","0.00","0.0","0.0",,"85","54"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-23","0.00","0.0","0.0",,"90","56"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-24","0.00","0.0","0.0",,"92","62"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-25","0.00","0.0","0.0",,"91","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-26","0.00","0.0","0.0",,"93","60"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-27","0.00","0.0","0.0",,"95","59"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-28","0.00","0.0","0.0",,"98","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-29","0.00","0.0","0.0",,"101","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-30","0.44","0.0","0.0",,"101","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-05-31","0.00","0.0","0.0",,"96","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-01","0.00","0.0","0.0",,"97","73"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-02","0.00","0.0","0.0",,"97","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-03","0.00","0.0","0.0",,"98","72"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-04","0.01","0.0","0.0",,"96","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-05","0.19","0.0","0.0",,"92","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-06","0.12","0.0","0.0",,"92","67"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-07","0.00","0.0","0.0",,"83","66"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-08","0.00","0.0","0.0",,"91","67"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-09","0.00","0.0","0.0",,"91","66"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-10","0.00","0.0","0.0",,"92","68"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-11","0.00","0.0","0.0",,"94","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-12","0.00","0.0","0.0",,"100","68"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-13","0.00","0.0","0.0",,"100","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-14","0.00","0.0","0.0",,"100","71"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-15","0.00","0.0","0.0",,"100","72"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-16","0.00","0.0","0.0",,"103","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-17","0.00","0.0","0.0",,"104","74"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-18","0.00","0.0","0.0",,"103","72"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-19","0.00","0.0","0.0",,"103","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-20","0.00","0.0","0.0",,"99","78"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-21","0.00","0.0","0.0",,"103","80"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-22","0.00","0.0","0.0",,"99","75"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-23","0.00","0.0","0.0",,"92","68"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-24","0.00","0.0","0.0",,"94","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-25","0.00","0.0","0.0",,"96","70"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-26","0.00","0.0","0.0",,"99","66"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-27","0.00","0.0","0.0",,"101","65"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-28","0.00","0.0","0.0",,"106","69"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-29","0.00","0.0","0.0",,"111","77"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-06-30","0.00","0.0","0.0",,"114","80"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-01","0.00","0.0","0.0",,"116","83"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-02","0.00","0.0","0.0",,"112","80"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-03","0.00","0.0","0.0",,"109","83"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-04","0.00","0.0","0.0",,"110","78"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-05","0.00","0.0","0.0",,"108","83"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-06","0.00","0.0","0.0",,"108","84"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-07","0.00","0.0","0.0",,"107","76"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-08","0.00","0.0","0.0",,"107","82"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-09","0.00","0.0","0.0",,"106","83"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-10","0.00","0.0","0.0",,"107","81"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-11","0.00","0.0","0.0",,"108","78"
"USW00023169","LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US","1972-07-12","0.00","0.0","0.0",,"110","76"
